"","Source.Label","Target.Label","Subject","SentDate","SentTime","Source","Target","MainSubject"
"255","Benito Hawelon","Henk Mies","re: route suggestion for next shift",2014-01-06,"14:26",31,33,"Work related"
"256","Nils Calixto","Sven Flecha","re: gt-seismicprocessorpro bug report",2014-01-06,"14:28",42,43,"Work related"
"257","Axel Calzas","Felix Balas","re: wellhead flow rate data",2014-01-06,"14:30",10,15,"Work related"
"258","Axel Calzas","Lars Azada","re: wellhead flow rate data",2014-01-06,"14:30",10,14,"Work related"
"259","Axel Calzas","Elsa Orilla","re: wellhead flow rate data",2014-01-06,"14:30",10,12,"Work related"
"260","Axel Calzas","Birgitta Frente","re: wellhead flow rate data",2014-01-06,"14:30",10,17,"Work related"
"261","Axel Calzas","Kare Orilla","re: wellhead flow rate data",2014-01-06,"14:30",10,11,"Work related"
"262","Axel Calzas","Isande Borrasca","re: wellhead flow rate data",2014-01-06,"14:30",10,9,"Work related"
"263","Axel Calzas","Gustav Cazar","re: wellhead flow rate data",2014-01-06,"14:30",10,19,"Work related"
"264","Axel Calzas","Vira Frente","re: wellhead flow rate data",2014-01-06,"14:30",10,20,"Work related"
"265","Albina Hafon","Dante Coginian","re: route suggestion for next shift",2014-01-06,"14:33",30,29,"Work related"
"266","Albina Hafon","Benito Hawelon","re: route suggestion for next shift",2014-01-06,"14:33",30,31,"Work related"
"267","Albina Hafon","Henk Mies","re: route suggestion for next shift",2014-01-06,"14:33",30,33,"Work related"
"268","Anda Ribera","Mat Bramar","re: craft night",2014-01-06,"14:38",2,1,"Non-work related"
"269","Anda Ribera","Rachel Pantanal","re: craft night",2014-01-06,"14:38",2,3,"Non-work related"
"270","Anda Ribera","Linda Lagos","re: craft night",2014-01-06,"14:38",2,4,"Non-work related"
"271","Anda Ribera","Ruscella Mies Haber","re: craft night",2014-01-06,"14:38",2,5,"Non-work related"
"272","Anda Ribera","Carla Forluniau","re: craft night",2014-01-06,"14:38",2,6,"Non-work related"
"273","Anda Ribera","Cornelia Lais","re: craft night",2014-01-06,"14:38",2,7,"Non-work related"
"274","Vira Frente","Isande Borrasca","wellhead flow rate data",2014-01-06,"14:43",20,9,"Work related"
"275","Vira Frente","Elsa Orilla","wellhead flow rate data",2014-01-06,"14:43",20,12,"Work related"
"276","Vira Frente","Felix Balas","wellhead flow rate data",2014-01-06,"14:43",20,15,"Work related"
"277","Vira Frente","Brand Tempestad","wellhead flow rate data",2014-01-06,"14:43",20,13,"Work related"
"278","Vira Frente","Kare Orilla","wellhead flow rate data",2014-01-06,"14:43",20,11,"Work related"
"279","Vira Frente","Adra Nubarron","wellhead flow rate data",2014-01-06,"14:43",20,18,"Work related"
"280","Vira Frente","Lars Azada","wellhead flow rate data",2014-01-06,"14:43",20,14,"Work related"
"281","Vira Frente","Marin Onda","wellhead flow rate data",2014-01-06,"14:43",20,8,"Work related"
"282","Vira Frente","Gustav Cazar","wellhead flow rate data",2014-01-06,"14:43",20,19,"Work related"
"283","Ruscella Mies.Haber","Mat Bramar","re: craft night",2014-01-06,"14:53",5,1,"Non-work related"
"284","Ruscella Mies.Haber","Anda Ribera","re: craft night",2014-01-06,"14:53",5,2,"Non-work related"
"285","Ruscella Mies.Haber","Rachel Pantanal","re: craft night",2014-01-06,"14:53",5,3,"Non-work related"
"286","Ruscella Mies.Haber","Linda Lagos","re: craft night",2014-01-06,"14:53",5,4,"Non-work related"
"287","Ruscella Mies.Haber","Carla Forluniau","re: craft night",2014-01-06,"14:53",5,6,"Non-work related"
"288","Ruscella Mies.Haber","Cornelia Lais","re: craft night",2014-01-06,"14:53",5,7,"Non-work related"
"289","Willem Vasco-Pais","Orhan Strum","re: ipo",2014-01-06,"14:57",21,25,"Work related"
"290","Kanon Herrero","Hennie Osvaldo","re: concert tickets",2014-01-06,"15:04",44,48,"Non-work related"
"291","Kanon Herrero","Nils Calixto","late for meeting",2014-01-06,"15:05",44,42,"Work related"
"292","Sven Flecha","Nils Calixto","re: gt-seismicprocessorpro bug report",2014-01-06,"15:11",43,42,"Work related"
"293","Claudio Hawelon","Rachel Pantanal","are you buying coffee?",2014-01-06,"15:14",32,3,"Non-work related"
"294","Ingrid Barranco","Cecilia Morluniau","re: supplies",2014-01-06,"15:17",23,36,"Work related"
"295","Cecilia Morluniau","Ingrid Barranco","re: supplies",2014-01-06,"15:27",36,23,"Work related"
"296","Ruscella Mies.Haber","Mat Bramar","re: craft night",2014-01-06,"15:30",5,1,"Non-work related"
"297","Ruscella Mies.Haber","Anda Ribera","re: craft night",2014-01-06,"15:30",5,2,"Non-work related"
"298","Ruscella Mies.Haber","Rachel Pantanal","re: craft night",2014-01-06,"15:30",5,3,"Non-work related"
"299","Ruscella Mies.Haber","Linda Lagos","re: craft night",2014-01-06,"15:30",5,4,"Non-work related"
"300","Ruscella Mies.Haber","Carla Forluniau","re: craft night",2014-01-06,"15:30",5,6,"Non-work related"
"301","Ruscella Mies.Haber","Cornelia Lais","re: craft night",2014-01-06,"15:30",5,7,"Non-work related"
"302","Mat Bramar","Rachel Pantanal","all staff announcement",2014-01-06,"15:42",1,3,"Work related"
"303","Mat Bramar","Lars Azada","all staff announcement",2014-01-06,"15:42",1,14,"Work related"
"304","Mat Bramar","Felix Balas","all staff announcement",2014-01-06,"15:42",1,15,"Work related"
"305","Mat Bramar","Isande Borrasca","all staff announcement",2014-01-06,"15:42",1,9,"Work related"
"306","Mat Bramar","Axel Calzas","all staff announcement",2014-01-06,"15:42",1,10,"Work related"
"307","Mat Bramar","Gustav Cazar","all staff announcement",2014-01-06,"15:42",1,19,"Work related"
"308","Mat Bramar","Lidelse Dedos","all staff announcement",2014-01-06,"15:42",1,16,"Work related"
"309","Mat Bramar","Birgitta Frente","all staff announcement",2014-01-06,"15:42",1,17,"Work related"
"310","Mat Bramar","Vira Frente","all staff announcement",2014-01-06,"15:42",1,20,"Work related"
"311","Mat Bramar","Adra Nubarron","all staff announcement",2014-01-06,"15:42",1,18,"Work related"
"312","Mat Bramar","Marin Onda","all staff announcement",2014-01-06,"15:42",1,8,"Work related"
"313","Mat Bramar","Kare Orilla","all staff announcement",2014-01-06,"15:42",1,11,"Work related"
"314","Mat Bramar","Elsa Orilla","all staff announcement",2014-01-06,"15:42",1,12,"Work related"
"315","Mat Bramar","Brand Tempestad","all staff announcement",2014-01-06,"15:42",1,13,"Work related"
"316","Mat Bramar","Ingrid Barranco","all staff announcement",2014-01-06,"15:42",1,23,"Work related"
"317","Mat Bramar","Ada Campo-Corrente","all staff announcement",2014-01-06,"15:42",1,24,"Work related"
"318","Mat Bramar","Sten Sanjorge Jr ","all staff announcement",2014-01-06,"15:42",1,22,"Work related"
"319","Mat Bramar","Orhan Strum","all staff announcement",2014-01-06,"15:42",1,25,"Work related"
"320","Mat Bramar","Willem Vasco-Pais","all staff announcement",2014-01-06,"15:42",1,21,"Work related"
"321","Mat Bramar","Bertrand Ovan","all staff announcement",2014-01-06,"15:42",1,26,"Work related"
"322","Mat Bramar","Albina Hafon","all staff announcement",2014-01-06,"15:42",1,30,"Work related"
"323","Mat Bramar","Benito Hawelon","all staff announcement",2014-01-06,"15:42",1,31,"Work related"
"324","Mat Bramar","Claudio Hawelon","all staff announcement",2014-01-06,"15:42",1,32,"Work related"
"325","Mat Bramar","Henk Mies","all staff announcement",2014-01-06,"15:42",1,33,"Work related"
"326","Mat Bramar","Valeria Morlun","all staff announcement",2014-01-06,"15:42",1,34,"Work related"
"327","Mat Bramar","Adan Morlun","all staff announcement",2014-01-06,"15:42",1,35,"Work related"
"328","Mat Bramar","Cecilia Morluniau","all staff announcement",2014-01-06,"15:42",1,36,"Work related"
"329","Mat Bramar","Irene Nant","all staff announcement",2014-01-06,"15:42",1,37,"Work related"
"330","Mat Bramar","Dylan Scozzese","all staff announcement",2014-01-06,"15:42",1,38,"Work related"
"331","Mat Bramar","Lucas Alcazar","all staff announcement",2014-01-06,"15:42",1,40,"Work related"
"332","Mat Bramar","Isak Baza","all staff announcement",2014-01-06,"15:42",1,41,"Work related"
"333","Mat Bramar","Linnea Bergen","all staff announcement",2014-01-06,"15:42",1,39,"Work related"
"334","Mat Bramar","Nils Calixto","all staff announcement",2014-01-06,"15:42",1,42,"Work related"
"335","Mat Bramar","Sven Flecha","all staff announcement",2014-01-06,"15:42",1,43,"Work related"
"336","Mat Bramar","Hideki Cocinaro","all staff announcement",2014-01-06,"15:42",1,53,"Work related"
"337","Mat Bramar","Inga Ferro","all staff announcement",2014-01-06,"15:42",1,54,"Work related"
"338","Mat Bramar","Loreto Bodrogi","all staff announcement",2014-01-06,"15:42",1,52,"Work related"
"339","Mat Bramar","Isia Vann","all staff announcement",2014-01-06,"15:42",1,49,"Work related"
"340","Mat Bramar","Stenig Fusil","all staff announcement",2014-01-06,"15:42",1,46,"Work related"
"341","Mat Bramar","Hennie Osvaldo","all staff announcement",2014-01-06,"15:42",1,48,"Work related"
"342","Mat Bramar","Kanon Herrero","all staff announcement",2014-01-06,"15:42",1,44,"Work related"
"343","Mat Bramar","Varja Lagos","all staff announcement",2014-01-06,"15:42",1,45,"Work related"
"344","Mat Bramar","Minke Mies","all staff announcement",2014-01-06,"15:42",1,47,"Work related"
"345","Mat Bramar","Felix Resumir","all staff announcement",2014-01-06,"15:42",1,51,"Work related"
"346","Mat Bramar","Edvard Vann","all staff announcement",2014-01-06,"15:42",1,50,"Work related"
"347","Mat Bramar","Emile Arpa","all staff announcement",2014-01-06,"15:42",1,27,"Work related"
"348","Mat Bramar","Varro Awelon","all staff announcement",2014-01-06,"15:42",1,28,"Work related"
"349","Mat Bramar","Dante Coginian","all staff announcement",2014-01-06,"15:42",1,29,"Work related"
"350","Mat Bramar","Carla Forluniau","all staff announcement",2014-01-06,"15:42",1,6,"Work related"
"351","Mat Bramar","Linda Lagos","all staff announcement",2014-01-06,"15:42",1,4,"Work related"
"352","Mat Bramar","Cornelia Lais","all staff announcement",2014-01-06,"15:42",1,7,"Work related"
"353","Mat Bramar","Ruscella Mies Haber","all staff announcement",2014-01-06,"15:42",1,5,"Work related"
"354","Mat Bramar","Anda Ribera","all staff announcement",2014-01-06,"15:42",1,2,"Work related"
"355","Ruscella Mies.Haber","Rachel Pantanal","good morning, gastech!",2014-01-06,"15:54",5,3,"Work related"
"356","Ruscella Mies.Haber","Lars Azada","good morning, gastech!",2014-01-06,"15:54",5,14,"Work related"
"357","Ruscella Mies.Haber","Felix Balas","good morning, gastech!",2014-01-06,"15:54",5,15,"Work related"
"358","Ruscella Mies.Haber","Isande Borrasca","good morning, gastech!",2014-01-06,"15:54",5,9,"Work related"
"359","Ruscella Mies.Haber","Axel Calzas","good morning, gastech!",2014-01-06,"15:54",5,10,"Work related"
"360","Ruscella Mies.Haber","Gustav Cazar","good morning, gastech!",2014-01-06,"15:54",5,19,"Work related"
"361","Ruscella Mies.Haber","Lidelse Dedos","good morning, gastech!",2014-01-06,"15:54",5,16,"Work related"
"362","Ruscella Mies.Haber","Birgitta Frente","good morning, gastech!",2014-01-06,"15:54",5,17,"Work related"
"363","Ruscella Mies.Haber","Vira Frente","good morning, gastech!",2014-01-06,"15:54",5,20,"Work related"
"364","Ruscella Mies.Haber","Adra Nubarron","good morning, gastech!",2014-01-06,"15:54",5,18,"Work related"
"365","Ruscella Mies.Haber","Marin Onda","good morning, gastech!",2014-01-06,"15:54",5,8,"Work related"
"366","Ruscella Mies.Haber","Kare Orilla","good morning, gastech!",2014-01-06,"15:54",5,11,"Work related"
"367","Ruscella Mies.Haber","Elsa Orilla","good morning, gastech!",2014-01-06,"15:54",5,12,"Work related"
"368","Ruscella Mies.Haber","Brand Tempestad","good morning, gastech!",2014-01-06,"15:54",5,13,"Work related"
"369","Ruscella Mies.Haber","Ingrid Barranco","good morning, gastech!",2014-01-06,"15:54",5,23,"Work related"
"370","Ruscella Mies.Haber","Ada Campo-Corrente","good morning, gastech!",2014-01-06,"15:54",5,24,"Work related"
"371","Ruscella Mies.Haber","Sten Sanjorge Jr ","good morning, gastech!",2014-01-06,"15:54",5,22,"Work related"
"372","Ruscella Mies.Haber","Orhan Strum","good morning, gastech!",2014-01-06,"15:54",5,25,"Work related"
"373","Ruscella Mies.Haber","Willem Vasco-Pais","good morning, gastech!",2014-01-06,"15:54",5,21,"Work related"
"374","Ruscella Mies.Haber","Bertrand Ovan","good morning, gastech!",2014-01-06,"15:54",5,26,"Work related"
"375","Ruscella Mies.Haber","Albina Hafon","good morning, gastech!",2014-01-06,"15:54",5,30,"Work related"
"376","Ruscella Mies.Haber","Benito Hawelon","good morning, gastech!",2014-01-06,"15:54",5,31,"Work related"
"377","Ruscella Mies.Haber","Claudio Hawelon","good morning, gastech!",2014-01-06,"15:54",5,32,"Work related"
"378","Ruscella Mies.Haber","Henk Mies","good morning, gastech!",2014-01-06,"15:54",5,33,"Work related"
"379","Ruscella Mies.Haber","Valeria Morlun","good morning, gastech!",2014-01-06,"15:54",5,34,"Work related"
"380","Ruscella Mies.Haber","Adan Morlun","good morning, gastech!",2014-01-06,"15:54",5,35,"Work related"
"381","Ruscella Mies.Haber","Cecilia Morluniau","good morning, gastech!",2014-01-06,"15:54",5,36,"Work related"
"382","Ruscella Mies.Haber","Irene Nant","good morning, gastech!",2014-01-06,"15:54",5,37,"Work related"
"383","Ruscella Mies.Haber","Dylan Scozzese","good morning, gastech!",2014-01-06,"15:54",5,38,"Work related"
"384","Ruscella Mies.Haber","Lucas Alcazar","good morning, gastech!",2014-01-06,"15:54",5,40,"Work related"
"385","Ruscella Mies.Haber","Isak Baza","good morning, gastech!",2014-01-06,"15:54",5,41,"Work related"
"386","Ruscella Mies.Haber","Linnea Bergen","good morning, gastech!",2014-01-06,"15:54",5,39,"Work related"
"387","Ruscella Mies.Haber","Nils Calixto","good morning, gastech!",2014-01-06,"15:54",5,42,"Work related"
"388","Ruscella Mies.Haber","Sven Flecha","good morning, gastech!",2014-01-06,"15:54",5,43,"Work related"
"389","Ruscella Mies.Haber","Hideki Cocinaro","good morning, gastech!",2014-01-06,"15:54",5,53,"Work related"
"390","Ruscella Mies.Haber","Inga Ferro","good morning, gastech!",2014-01-06,"15:54",5,54,"Work related"
"391","Ruscella Mies.Haber","Loreto Bodrogi","good morning, gastech!",2014-01-06,"15:54",5,52,"Work related"
"392","Ruscella Mies.Haber","Isia Vann","good morning, gastech!",2014-01-06,"15:54",5,49,"Work related"
"393","Ruscella Mies.Haber","Stenig Fusil","good morning, gastech!",2014-01-06,"15:54",5,46,"Work related"
"394","Ruscella Mies.Haber","Hennie Osvaldo","good morning, gastech!",2014-01-06,"15:54",5,48,"Work related"
"395","Ruscella Mies.Haber","Kanon Herrero","good morning, gastech!",2014-01-06,"15:54",5,44,"Work related"
"396","Ruscella Mies.Haber","Varja Lagos","good morning, gastech!",2014-01-06,"15:54",5,45,"Work related"
"397","Ruscella Mies.Haber","Minke Mies","good morning, gastech!",2014-01-06,"15:54",5,47,"Work related"
"398","Ruscella Mies.Haber","Felix Resumir","good morning, gastech!",2014-01-06,"15:54",5,51,"Work related"
"399","Ruscella Mies.Haber","Edvard Vann","good morning, gastech!",2014-01-06,"15:54",5,50,"Work related"
"400","Ruscella Mies.Haber","Emile Arpa","good morning, gastech!",2014-01-06,"15:54",5,27,"Work related"
"401","Ruscella Mies.Haber","Varro Awelon","good morning, gastech!",2014-01-06,"15:54",5,28,"Work related"
"402","Ruscella Mies.Haber","Mat Bramar","good morning, gastech!",2014-01-06,"15:54",5,1,"Work related"
"403","Ruscella Mies.Haber","Dante Coginian","good morning, gastech!",2014-01-06,"15:54",5,29,"Work related"
"404","Ruscella Mies.Haber","Carla Forluniau","good morning, gastech!",2014-01-06,"15:54",5,6,"Work related"
"405","Ruscella Mies.Haber","Linda Lagos","good morning, gastech!",2014-01-06,"15:54",5,4,"Work related"
"406","Ruscella Mies.Haber","Cornelia Lais","good morning, gastech!",2014-01-06,"15:54",5,7,"Work related"
"407","Ruscella Mies.Haber","Anda Ribera","good morning, gastech!",2014-01-06,"15:54",5,2,"Work related"
"408","Lucas Alcazar","Dante Coginian","re: congratulations on your service anniversary",2014-01-06,"15:58",40,29,"Work related"
"409","Adra Nubarron","Isande Borrasca","re: wellhead flow rate data",2014-01-06,"16:21",18,9,"Work related"
"410","Adra Nubarron","Elsa Orilla","re: wellhead flow rate data",2014-01-06,"16:21",18,12,"Work related"
"411","Adra Nubarron","Felix Balas","re: wellhead flow rate data",2014-01-06,"16:21",18,15,"Work related"
"412","Adra Nubarron","Brand Tempestad","re: wellhead flow rate data",2014-01-06,"16:21",18,13,"Work related"
"413","Adra Nubarron","Kare Orilla","re: wellhead flow rate data",2014-01-06,"16:21",18,11,"Work related"
"414","Adra Nubarron","Lars Azada","re: wellhead flow rate data",2014-01-06,"16:21",18,14,"Work related"
"415","Adra Nubarron","Marin Onda","re: wellhead flow rate data",2014-01-06,"16:21",18,8,"Work related"
"416","Adra Nubarron","Gustav Cazar","re: wellhead flow rate data",2014-01-06,"16:21",18,19,"Work related"
"417","Lars Azada","Axel Calzas","re: meeting",2014-01-06,"16:31",14,10,"Work related"
"418","Axel Calzas","Lars Azada","re: meeting",2014-01-06,"16:37",10,14,"Work related"
"419","Adan Morlun","Irene Nant","re: facilities preparations for vip visit",2014-01-06,"16:38",35,37,"Work related"
"420","Adan Morlun","Dante Coginian","re: facilities preparations for vip visit",2014-01-06,"16:38",35,29,"Work related"
"421","Adan Morlun","Emile Arpa","re: facilities preparations for vip visit",2014-01-06,"16:38",35,27,"Work related"
